442.038,0.0633333,25
111.614,0.0641026,13
80.6095,0.0545455,11
31604.4,0.01199,201
10842.2,0.0236915,121
576.049,0.0569801,27
97.7288,0.0588235,17
75425.6,0.00353331,286
2112.59,0.0426587,64
21473.5,0.0156554,167
309.016,0.00584795,19
428.299,0.0911681,27
1504.45,0.190395,60
21.7556,0,6
145.815,0.184211,20
0.015873,0.666667,3
14284.9,0.130896,211
50885.8,0.066573,307
14934.9,0.103077,197
7.59921,0.2,5
0.0588235,0,2
31817.1,0.0436262,216
13656.2,0.0124486,131
700.015,0.132927,41
99045,0.0916854,499
1716.95,0.0281955,57
341.856,0.0423387,32
1208.5,0.0354374,43
0,0,1
0,0,1
30912.6,0.0608438,240
0.285714,0,2
622.573,0.0817204,31
189.194,0.06,25
996.866,0.0565657,45
6.01587,0.333333,4
4.40725,0.0952381,7
83938,0.038408,356
56527,0.0109285,268
979.474,0.0498339,43
128.396,0.104575,18
6288.3,0.020614,96
32.1667,0.0952381,7
4.66667,0,3
422392,0.00484529,820
2.40608e+06,0.00161477,1696
7385.1,0.00963046,95
27983,0.0199942,204
29049.8,0.0090383,191
1326.16,0.0262626,45
26293.3,0.00478821,181
53971.8,0.0115495,265
5427.43,0.0243697,85
2988.51,0.0599778,74
1955.43,0.0725953,58
1039.45,0.0222222,36
21600.9,0.0176076,168
4253.1,0.0194444,81
10802.3,0.0170799,121
23449,0.014283,178
2975.08,0.0273292,70
5828.17,0.0242947,88
5604.66,0.0207727,102
17582.3,0.0888833,179
115933,0.034027,404
29118.5,0.0358438,240
21522.3,0.0767337,200
31260.8,0.0269916,211
2866.03,0.0475524,66
6567.53,0.0977836,118
310561,0.00414952,590
10120.3,0.00947058,114
5828.84,0.0128308,87
2048.62,0.00653061,50
12433.9,0.0157424,130
985.611,0.0525641,40
9574.17,0.033176,124
6,0,3
219.776,0.0661765,17
59.2857,0.0888889,10
241.179,0.0196078,18
29470.5,0.0122908,205
12385.5,0.0121124,129
5728.48,0.0128852,85
12958.1,0.0782572,155
43718.3,0.00655062,296
128248,0.00924574,411
382.233,0.0233333,25
12981.4,0.0168177,152
53662.8,0.0123911,286
2258.12,0.0200501,57
1784.28,0.0122449,50
3.80201e+06,0.00292753,2208
34.6381,0.0357143,8
7648.66,0.0159909,103
33162.2,0.0176721,213
115276,0.00826064,411
22179.5,0.0187266,178
562.897,0.0114943,30
185.637,0.0196078,18
15290.6,0.00222152,138
21.8333,0,6
184.64,0,19
98.3256,0.0879121,14
4133.96,0.0178513,79
7517.44,0.0139605,97
27517,0.00638089,192
130883,0.0126591,417
34.0667,0,7
192.125,0.0441176,17
153.328,0.00952381,15
35549.3,0.127059,344
74249.6,0.0114546,334
1.08333,0,3
1.18298e+06,0.00419916,1216
106070,0.00752249,378
174533,0.0380902,535
21064.4,0.0141316,170
59.7758,0.111111,10
19863.1,0.0174833,162
55.5667,0.0277778,9
493.013,0.0184615,26
31.2517,0.0277778,9
12.8889,0.0666667,6
58558.3,0.0163765,296
19282.2,0.0232306,167
1545.75,0.0121816,43
5860.02,0.00728291,85
156.688,0,15
44.9773,0.155556,10
21940.1,0.00533397,159
2047.2,0.0288221,57
3911.81,0.0839866,95
763.792,0.0160428,34
5482.39,0.0311542,89
31.3333,0,7
64.4,0.0555556,9
1921.94,0.0253061,50
212.143,0.0220588,17
343.144,0.034632,22
1286.32,0.0232558,43
2770.77,0.00818235,59
43.4429,0.0357143,8
8165.32,0.00597815,99
2331.99,0.0502117,58
628.412,0.0443548,32
32200.5,0.0194538,211
6015.83,0.00331226,82
451.316,0.0166667,25
13156.2,0.0125492,128
45.2889,0.0714286,8
4174.3,0.0194595,75
971.183,0.0585366,41
56394.5,0.00542937,258
2582.87,0.0208333,64
7208.58,0.115132,124
20.2889,0.133333,6
2.4,0.333333,3
708.296,0.0196078,34
22999.7,0.0075388,165
319.276,0.047619,21
374.109,0.0144928,24
4961.38,0.0216049,81
276.007,0.0952381,22
31737.1,0.0164031,202
3895.33,0.015735,70
642.635,0.0926916,34
46.8569,0.155556,10
192.585,0.0666667,21
234.647,0.0779221,22
546.568,0.0451613,31
24541.1,0.0235018,185
28119,0.0232008,202
4.01214e+06,0.00343866,2195
652.066,0.142253,62
6067.24,0.0706199,106
139247,0.0166811,563
93483.2,0.0723575,417
146.85,0.296296,27
67222.2,0.0726064,356
253.768,0.224638,24
2637.6,0.0490196,69
26061.4,0.0135389,182
4155.82,0.172955,114
43.366,0.272727,12
58.1461,0.111111,10
31750.5,0.0179737,197
29629.5,0.0489228,214
1077.16,0.055371,43
3505.54,0.0382993,79
7743.12,0.238566,196
63.216,0.397661,19
565.626,0.112903,32
222.93,0.264069,22
34294.5,0.0188627,209
1790.84,0.0342857,50
639.551,0.145646,37
68.2259,0.212121,12
283.053,0.219697,33
89.1558,0.121212,12
39085.8,0.0175928,237
530.192,0.031746,28
173.216,0.17619,21
7816.1,0.0195271,115
48.3165,0.163636,11
2.77701e+06,0.00190721,1732
5779.82,0.0154278,93
15365.7,0.014763,144
58.6269,0.0769231,14
14977,0.0238926,150
30802,0.00705428,191
33799.9,0.00867976,199
3552.37,0.00834065,68
142560,0.0365589,473
22237.8,0.0148137,164
96.0333,0.0181818,11
24708.3,0.0102983,174
42451.9,0.0211645,247
50492.1,0.015444,259
26550.4,0.0176528,187
4982.27,0.0160643,84
31557,0.0100995,201
3276.08,0.0197542,68
1508.18,0.0305273,47
0,0,1
142.308,0.010989,14
26043.5,0.018489,188
85.4963,0.0384615,13
3182.04,0.016317,66
550.12,0.0183908,30
40.3772,0,9
2403.16,0.0220339,60
341.784,0.021645,22
826.588,0.0525526,37
27937.5,0.0337327,193
143.494,0.0735294,17
33352.6,0.00999854,203
804.29,0.0269841,36
49484.6,0.0197931,255
1073.98,0.00995733,38
422.838,0.00395257,23
117.104,0,14
170371,0.00481051,434
101.974,0,12
5192.6,0.0252101,85
22.8524,0,6
1849.16,0.0135747,52
282.534,0.0233918,19
20743.7,0.0133841,169
681.685,0.0463458,34
810.75,0.00860215,31
23500.7,0.00433937,164
1146.17,0.0199336,43
3617.04,0.0238654,72
14572.7,0.0292333,148
2636.47,0.0213294,64
32428.2,0.00589201,204
115460,0.00728699,375
2383.87,0.0169389,58
2.66667,0,3
9870.34,0.0112496,108
190.74,0.0166667,16
9887.34,0.0175715,124
185.996,0.00833333,16
428.525,0.00666667,25
6078.38,0.0188968,89
558.832,0.011396,27
196.835,0,17
944.385,0.0175439,39
1169.04,0.0056899,38
17309.9,0.0135936,152
1072.37,0.0170697,38
90.251,0.0147059,17
32.9024,0.0357143,8
0.666667,0,2
18806.1,0.0132341,156
6,0,3
4200.06,0.0164912,76
2994.28,0.0158654,65
6512.6,0.00699126,90
6.63889,0,4
570.6,0.00615385,26
1128.39,0.0205128,40
13419.3,0.0139949,132
1661.42,0.0301659,52
14.5426,0,6
31322.5,0.00807155,192
161.467,0,14
10022.7,0.0206224,127
12961.9,0.0133009,132
1268.17,0.0222222,46
180.596,0.0142857,21
18842.3,0.0128139,153
50156.4,0.0190109,262
1164.08,0.0121457,39
204.335,0.0210526,20
4855.38,0.00615174,77
50.2814,0.0444444,10
212.098,0.0147059,17
27363.4,0.0111091,183
18330.8,0.00727969,145
101463,0.0108583,357
22861.5,0.00719989,168
217223,0.0110629,600
6494.35,0.0369541,95
3975.87,0.0324074,81
450.546,0.0449735,28
12662.8,0.0443862,144
2040.1,0.0551378,57
23208.2,0.0493376,199
31767.6,0.0219275,206
254.915,0.0467836,19
1318.59,0.0764569,66
21740.7,0.0348929,195
194.075,0.0578947,20
9187.26,0.0103737,127
5.45716e+06,0.00224304,2507
4457.18,0.0201327,94
2617.1,0.0342262,64
281882,0.00379357,662
58492.9,0.0156379,283
40234.5,0.00584571,217
2896.68,0.00899101,78
46480,0.0112018,262
150.056,0.00735294,17
19.8951,0,6
630.942,0.0285714,35
2939.32,0.0147748,75
33.6552,0.0357143,8
7.52137,0,5
0,0,1
356.905,0.0307692,26
2423.76,0.0163647,59
155.856,0.0392157,18
386.19,0.031339,27
16986.9,0.00825472,160
117.619,0.0130719,18
138.197,0.0952381,15
184.109,0,16
8492.9,0.00316056,113
973.01,0.0224964,53
480.041,0.0208333,33
51438.5,0.0104283,290
382.254,0.0185185,28
0,0,1
174.046,0.0434783,24
3544.86,0.00722983,73
1567.11,0.0146939,50
3060.53,0.0135685,67
115972,0.0042197,417
20.6857,0.0666667,6
103486,0.0072164,387
2290.22,0.0122735,59
48729,0.00804247,275
11606.9,0.0137398,137
81.6833,0.0181818,11
5189.56,0.026862,91
33.5556,0,7
2245.38,0.0320629,58
520.244,0.0665323,32
2673.47,0.0376812,70
8052.26,0.00753481,111
57072.1,0.0034421,270
2954.13,0.013302,72
2944.89,0.00874317,61
2.22222,0,3
42915.6,0.0104756,259
402.673,0.00430108,31
394.002,0.0114943,30
4291.96,0.0235644,94
24047.4,0.016946,180
11510.3,0.0203919,133
285.992,0.0116959,19
80.9992,0.131868,14
8207.2,0.00462866,98
16637,0.0184777,148
32935.7,0.00589005,192
1565.05,0.0185014,47
318.695,0.027668,23
71.0714,0.0222222,10
28.0333,0.047619,7
11267.2,0.00910364,120
1958.78,0.022362,54
36457.8,0.0100937,204
4475.37,0.0116845,79
2719.84,0.0274987,62
21346.4,0.0303867,181
9675.78,0.0330935,140
2204.51,0.0253247,56
5277.4,0.0166895,86
280.368,0.0395257,23
57633.1,0.0117134,278
11450.3,0.0136233,127
28917.8,0.0255085,203
920.196,0.027027,38
5267.08,0.0141066,88
20298.4,0.0150037,165
292.224,0.0292398,19
6932.25,0.0122807,96
7.97536,0,6
18575.8,0.0140912,159
87.849,0.030303,12
774.561,0.0132576,33
566.294,0.00569801,27
115.627,0.047619,15
2,0,2
27495.7,0.021815,192
353.344,0.00790514,23
504.994,0.0551724,30
866.639,0.0178253,34
52049,0.0095121,271
686.02,0.0265152,33
203.67,0.0457516,18
631.97,0.0197044,29
41.8333,0,8
2.66667,0,3
4596.84,0.0193947,83
4,0.333333,3
3660.97,0.00372671,70
309.186,0.025641,27
66.5907,0.0363636,11
3698.22,0.0181087,71
3738.73,0.0232116,73
42863,0.0219591,244
3502.43,0.0358056,69
16.7843,0,5
43.3333,0,8
92.3431,0.043956,14
2202.75,0.0160727,54
157.721,0.05,16
4120.58,0.0133181,73
15009.2,0.0105858,140
0,0,1
1123.74,0.0647343,46
9616.25,0.020475,111
77.607,0.0181818,11
5018.78,0.0702341,92
583.513,0.0367816,30
32309.4,0.00220446,191
52.6667,0,8
1049.51,0.0174603,36
1627.89,0.013876,47
4169.46,0.0314428,83
42629.1,0.0553463,278
427.184,0.02,25
70.5667,0.0222222,10
1061.29,0.0320513,40
12619.5,0.0296263,134
130.948,0.209524,15
34922.4,0.00552764,200
8.93333,0.638889,9
28649.1,0.00360295,183
1081.32,0.0607287,39
5,0,3
0.333333,0.9,5
799.566,0.0338681,34
132.167,0.261438,18
0,1,4
202.9,0.196078,18
0,1,3
55.269,0.0833333,9
126.647,0.0588235,17
15965.4,0.0106234,147
25227.7,0.0155388,190
75127.5,0.0765774,361
13587.2,0.206705,294
59262.4,0.11299,420
2563.81,0.0871497,77
94670.9,0.0171412,354
1562.37,0.34699,106
52.5847,0.111111,10
16395.6,0.0447052,162
2039.79,0.367282,133
4890.54,0.0525947,93
116633,0.0333564,447
383.338,0.0289855,24
165.72,0.0416667,16
24349.3,0.124952,229
1141.07,0.0418118,42
5375.38,0.0248974,86
7600.38,0.229612,185
7122.82,0.213787,168
20371.9,0.0170732,165
358.957,0.0935961,29
1121.57,0.308903,70
2824.4,0.0264423,65
2382.09,0.0286382,59
8.12598,0.1,5
21470.7,0.0226567,180
37576.8,0.0191937,226
19636.8,0.132922,218
12831.9,0.207256,287
5711.35,0.276849,171
219831,0.0270658,567
5566.6,0.218246,147
3659.47,0.0292599,84
10466.7,0.192476,177
8607.78,0.255277,191
66357.2,0.117547,427
51774.5,0.0129084,251
32907.7,0.0904482,264
7536.09,0.0178389,109
48053.5,0.0253565,269
139724,0.016935,430
192.473,0.0416667,16
27044.6,0.101471,229
7512.19,0.241732,178
9076.79,0.206626,186
2290.78,0.333916,140
1920.73,0.0309764,55
431.137,0.0367816,30
7443.42,0.272594,203
2468.16,0.229696,94
48602.4,0.0690884,303
1074,0.0687104,44
24770.3,0.149779,273
40568,0.123291,355
35340.5,0.131447,331
17472.1,0.00568447,147
7481.84,0.00773196,97
28994.1,0.153441,334
17617.3,0.158698,204
12968.5,0.217557,213
5857.23,0.277169,220
25300.8,0.120746,240
2182.26,0.321351,136
8792.62,0.201808,179
1882.58,0.341085,129
24206,0.157427,332
407.33,0.037037,27
64436.2,0.0859622,340
5075.07,0.0110759,80
30956.9,0.0210751,206
9913.25,0.0291288,122
16059.4,0.020264,161
5734.2,0.0153535,100
1.31452,0,3
116664,0.0713163,491
1085.44,0.0333333,40
2815.57,0.0179028,69
109.126,0.0769231,14
21101.9,0.0345331,178
16457.5,0.00708812,145
5538.42,0.0135309,97
1415.18,0.287559,72
0.666667,0,2
183.369,0.0514706,17
1518.73,0.026827,47
2901.43,0.0312354,66
128.26,0,13
489.11,0.00854701,27
54031.8,0.0661072,318
3435.81,0.0156942,71
31602.9,0.0298231,221
57.0368,0,10
22268.8,0.0138123,190
119.165,0.0190476,15
14290.8,0.193383,201
3134.11,0.0487342,80
68034.9,0.013131,299
12505.8,0.00922761,133
129.017,0.00952381,15
20228,0.0103167,167
12.6333,0.1,5
0,0,1
4527.3,0.0161622,83
884.619,0.0252101,35
11521.3,0.201495,233
0,0,1
24841.3,0.104012,227
992.001,0.0321152,43
1407.46,0.266023,68
26.1818,0.0666667,6
371.798,0.0108696,24
144.193,0.0285714,15
66.1235,0,10
9511.5,0.0136233,127
61.7468,0.0888889,10
605.314,0.0221675,29
758.18,0.0225225,37
142.964,0.457661,32
18201,0.0113994,160
21594.3,0.00828157,162
1499.86,0.00951374,44
11821.6,0.192339,191
15061.1,0.115622,201
997.51,0.333684,76
7143.04,0.0245421,105
174.518,0.498492,52
67.9278,0.025641,13
1067.6,0.0283401,39
677.894,0.0524194,32
34075,0.142581,330
108.267,0.481159,46
62.9286,0,10
1501.76,0.0333025,47
43.2161,0,9
25.9615,0.142857,8
1610.12,0.0297619,49
23604.5,0.0105263,171
9863.35,0.140254,143
649710,0.00460442,908
140.81,0.0416667,16
17073.3,0.0189286,164
23665.6,0.166834,268
57.5026,0.424837,18
522.592,0.0295567,29
126.863,0.043956,14
293784,0.00773942,634
1860.33,0.0150709,48
118.48,0.0467836,19
2945.92,0.301417,137
106.715,0,12
9120.08,0.124956,152
2166.75,0.296177,97
9275.21,0.228976,207
57511.8,0.0218066,282
2998.88,0.026428,69
746.727,0.0352941,35
8891.65,0.00987327,117
448.812,0.031339,27
211.874,0.0210526,20
7.38182,0,4
3698.64,0.0345946,75
100.034,0.102941,17
1742.27,0.0085034,49
1832.9,0.0188679,54
25123.6,0.123007,237
464.105,0.0185185,28
142.416,0.0522876,18
1339.06,0.0232558,44
29166.7,0.00975165,210
29.5094,0,7
95.2284,0.0512821,13
2614.07,0.108548,67
245.134,0.0578947,20
460.142,0.0123153,29
69.2309,0,10
0.0787037,0.333333,3
5319.94,0.00882117,87
119.793,0.0128205,13
87372.5,0.00725421,342
6.65385,0.1,5
2194.68,0.0202655,54
0,0,1
12,0.1,5
48896.6,0.0152574,256
788.785,0.00713012,34
239.274,0.047619,21
79.2095,0.0384615,13
133.447,0.043956,14
7287.94,0.0249505,101
1628.85,0.0803634,54
76779.1,0.0133618,336
13262.4,0.0130524,140
1374.47,0.0116279,44
3225.54,0.015873,64
0,0,1
129806,0.00466936,405
3118.44,0.242991,107
1756.51,0.0118798,54
341.479,0.04,26
0.845455,0,3
733.846,0.0221774,32
500.996,0.0150538,31
17839.6,0.0184775,165
2018.36,0.0294118,52
866.019,0.00750751,37
22748.8,0.142691,242
228.355,0.00584795,19
38997.1,0.0133543,240
21441.1,0.012857,188
5406.47,0.0204482,85
77733.6,0.00970484,339
470.55,0.0133333,25
165.823,0.0220588,17
0.153846,0,2
20619.1,0.177171,273
3339.58,0.261708,121
136.27,0.043956,14
5.48856,0.047619,7
3,0.333333,3
106009,0.00936023,393
625.317,0.00645161,31
1258.75,0.0338164,46
1067.81,0.0199336,43
18.5936,0.0666667,10
2060.08,0.0251572,54
6494.47,0.212738,182
42.1603,0.0833333,9
28.5276,0.689071,59
0.166667,0,2
623.999,0.0301075,31
3457.84,0.191493,110
977.035,0.00750751,37
555.459,0.0537634,31
7.5,0,4
19.284,0.0714286,8
71.3073,0.141026,13
57.6336,0.0727273,11
0,0,1
13815.5,0.019305,148
45014.2,0.0115527,262
3843.17,0.27705,137
0,0,1
1140.44,0.0243902,42
13958.6,0.0537496,153
0,0,1
40970.9,0.113951,340
49,0,8
1190.94,0.0115942,46
734.47,0.0249554,34
67026.7,0.0658915,345
5011.94,0.237819,148
8044.5,0.153698,141
1452.37,0.0243129,44
22.4092,0.581439,33
0,0,1
0,0,1
28936.6,0.144414,259
9909.21,0.0167676,114
32580.1,0.0170934,233
31.4302,0,8
11903,0.215677,252
9.31416,0.274725,14
3235.7,0.0225352,71
74.1137,0,11
83.348,0.0181818,11
38.5778,0,9
28.7964,0,7
21079.6,0.0120258,174
0,0,1
3.35476,0,5
25.0357,0.047619,7
1351.07,0.0280193,46
1134.41,0.0219512,41
1628.94,0.020362,52
63225.5,0.0164334,309
153321,0.0270096,483
0,0,1
9016.45,0.0125095,115
2901.01,0.0172494,66
35.9265,0,8
8064.97,0.242295,194
14.3333,0.1,5
0,0,1
75547.4,0.0275516,333
10693.3,0.0106216,124
928.087,0.0161943,39
167941,0.0107232,487
24431.2,0.0140423,185
56304.2,0.0140077,282
2010.54,0.0260133,58
61.9056,0,10
0,0,1
77947.7,0.065928,361
21155.9,0.0608187,190
23495.9,0.0763912,206
2786.41,0.0115385,65
17833.3,0.0149964,158
1636.81,0.0111111,45
70300.7,0.0120861,306
6022.47,0.00656635,86
11,0,4
101078,0.0145969,385
475.387,0.00307692,26
4634.8,0.0236936,79
14786,0.0162821,142
448.339,0.017094,27
2333.19,0.0310734,60
11,0,4
30246.3,0.00417156,185
409.623,0.039886,27
0,0,1
83.383,0.0454545,12
155.32,0.0849673,18
1195.94,0.0056899,38
27749.8,0.00699816,181
23590.2,0.0218498,180
626.201,0.0597701,30
87,0,10
3.66667,0,3
2326.05,0.0214689,60
168.165,0.0666667,16
848.131,0.0117647,35
65.3061,0.0444444,10
221.797,0.0578947,20
11,0,4
37506.9,0.0612462,242
4396.8,0.0228847,82
1,0,2
77.2395,0,11
11,0,4
6272.5,0.0223684,96
216.582,0,18
41.4467,0.0277778,9
1,0,2
3,0,3
101.203,0.047619,15
61.1502,0.128205,13
1815.3,0.013876,47
54.4252,0.0666667,10
1368.91,0.396423,122
9859.53,0.0283747,121
34439.6,0.012267,204
9994.4,0.193731,180
25581.6,0.0140351,171
18606.2,0.0175145,159
1,0,2
55.1742,0,10
34.8205,0.047619,7
3308.43,0.0164319,72
203.362,0.0653595,18
1674.93,0.0236735,50
1105.18,0.0255255,37
392964,0.00560722,689
15.8222,0.0952381,7
55,0,9
8,0,4
2673.42,0.0179799,62
10,0.166667,4
25.0667,0,6
50.5833,0,8
0,0,1
22,0,6
9254.53,0.0159913,114
37.7889,0,8
4302,0.0136319,79
0,1,2
352.778,0.00865801,22
347.379,0.0652174,24
3039.21,0.0344988,66
0,0,1
1060.52,0.0414634,41
36.4,0.047619,7
3265.7,0.0200803,84
5,0,3
227.293,0.00526316,20
17884.5,0.0119539,153
29720.9,0.00838267,206
374.987,0.00395257,23
2588.25,0.026776,61
4879.05,0.0120383,86
1058.94,0.0113798,38
576.7,0.0276923,26
959.584,0.00840336,35
2942.66,0.0214452,66
25.8094,0.047619,7
675.769,0.0137931,30
3206.56,0.0372671,70
198968,0.0252914,542
8326.4,0.022042,107
139.379,0.0666667,15
5.71847,0.227273,12
3225.87,0.0155794,79
28.639,0,7
6.25083,0,9
5535.05,0.0326754,96
1315.42,0.030303,55
74436.1,0.0164537,327
227.402,0.0474308,23
314.535,0.0181159,24
1024.68,0.0458839,39
47.9902,0.0659341,14
7735.19,0.242045,233
1277.89,0.037415,49
23713.3,0.0225785,183
25592.2,0.011725,181
17.1303,0,9
72664.4,0.012805,302
713.619,0.0221484,43
748.086,0.0516934,34
29610.8,0.0228068,202
273.829,0.0619048,21
3467.23,0.00746269,68
35013.5,0.0111158,207
18093.7,0.0187893,160
45.4622,0.0222222,10
365.735,0.0643678,30
2289.26,0.0352183,64
206.559,0.0366667,25
38.9,0.311111,10
1069.1,0.0256098,41
28919.5,0.0141925,197
13065,0.0151515,132
6031.72,0.0313486,98
10071,0.0077961,116
9213.57,0.0130309,112
82.4167,0,10
365.828,0.118577,23
276.659,0.0175439,19
1003.97,0.0269841,36
34735.6,0.00769967,205
997.35,0.0206349,36
13713.8,0.024474,137
118.467,0.141026,13
7584.63,0.0220314,104
5.48129,0.133333,6
0.109387,0.333333,3
325.049,0.0790514,23
325.357,0.0474308,23
136.854,0.183824,17
2215.42,0.0211736,58
0,0,1
776.857,0.0269841,36
1771.5,0.020362,52
1205.09,0.0418118,42
4674.71,0.00551769,79
36.7675,0.277778,9
120.905,0.0512821,13
1751.72,0.0538847,57
5377.46,0.0177657,82
15.3333,0,5
5620.34,0.0324892,92
488.666,0.00615385,26
1335.92,0.0861284,70
36,0.047619,7
0,0,1
5462.38,0.00357027,79
2,0,2
1419.39,0.0155039,43
9.55528,0.190476,7
953.081,0.0134454,35
681.006,0.0215054,31
4934.42,0.0778077,106
155.345,0.0789474,20
638.344,0.027957,31
948.646,0.018018,37
42.5301,0,8
53986.7,0.0935802,325
4570.11,0.279324,139
9783.17,0.160935,166
43346.6,0.0497697,269
2488.32,0.0141243,60
601.756,0.396249,58
115333,0.0175436,398
53.18,0.0555556,9
17408,0.0183862,152
109508,0.013372,381
15201.7,0.0198276,145
53883.3,0.026572,297
7394.35,0.0261905,105
70375.4,0.0645026,391
2033.95,0.239812,88
527696,0.0132226,833
69666.4,0.0226685,320
6594,0.0342574,101
1850.33,0.0122449,50
1707.62,0.0217707,53
104.318,0.021978,14
4.66667,0,3
437.707,0.00615385,26
4405.68,0.0299736,83
214.813,0.0116959,19
1858.99,0.010101,55
10691.9,0.0223722,127
1668,0.0310284,48
1257.01,0.00348432,42
979.544,0.269424,57
883.58,0.0160428,34
1039.77,0.0148448,39
3.44444,0,4
139.164,0.025,16
0,0,1
23138.7,0.0124777,187
110.094,0.032967,14
1341.77,0.0254707,43
487.583,0.00492611,29
873.689,0.0134953,39
0.222222,0,2
909.156,0.00793651,36
3392.64,0.0257802,67
85749.8,0.00666851,330
5,0,3
664.393,0.0362903,32
1640.88,0.0329412,51
74.4504,0.0454545,12
121.668,0.010989,14
209.77,0.0292398,19
137.474,0.0441176,17
1911.49,0.0162338,56
15.4443,0.047619,7
5789.09,0.14888,120
6,0,3
418.209,0.0553846,26
23142.9,0.0130527,187
14669.9,0.00945533,143
2901.45,0.0355575,68
2,0,2
8215.51,0.0216498,113
41880.3,0.0129485,230
0,0,1
0.666667,0,2
4761.07,0.118614,101
304.014,0.00865801,22
6173.17,0.0184839,104
0,0,1
861.235,0.00634921,36
1367.24,0.100177,48
5243.18,0.0141524,82
355.32,0.02,25
26.0891,0.0952381,7
2504.07,0.0111046,59
50.4738,0.0666667,10
11865.3,0.015987,122
92571.8,0.014395,371
0,0,1
354.018,0.00395257,23
7563.71,0.11828,124
0,0,1
7.33333,0,4
3200.07,0.0186335,70
17452.5,0.164385,198
355542,0.00774019,684
16697.9,0.0896338,180
3390.18,0.0148893,71
3026.03,0.0144928,69
1053.75,0.0197445,42
2214.74,0.0433633,62
693.663,0.00806452,32
4453.66,0.0237342,80
95.1119,0,14
1992.9,0.0122449,50
517.911,0.0344828,30
4163.64,0.0633053,85
